LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
"e $150,000-350,000",SIGNATURE REAL ESTATE GROUP LLC,19132 Trail Bay Dr.,EAGLE RIVER,AK,99577,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,34,5/5/20,Alaska USA FCU,AK - 00
"e $150,000-350,000",SILVERBOW CONSTRUCTION COMPANY,5331 Shaune Drive,JUNEAU,AK,99801,236220,Corporation,Unanswered,Unanswered,Unanswered,,15,5/4/20,First Bank,AK - 00
"e $150,000-350,000",SIMARD AUTOMOTIVE INC.,5200 AERONCA AVE,FAIRBANKS,AK,99709,811111,Corporation,Unanswered,Female Owned,Unanswered,,18,4/3/20,Northrim Bank,AK - 00
"e $150,000-350,000","SITKA FUR GALLERY, INC",108 LINCOLN ST,SITKA,AK,99835,448120,Corporation,Unanswered,Female Owned,Unanswered,,15,4/10/20,Continental Bank,AK - 00
"e $150,000-350,000",SITKA SOUND SCIENCE CENTER,834 LINCOLN STREET,SITKA,AK,99835,611699,Non-Profit Organization,Unanswered,Female Owned,Non-Veteran,Y,,5/3/20,"Wells Fargo Bank, National Association",AK - 00
"e $150,000-350,000",SKAGWAY HARDWARE LLC,400 BROADWAY STREET,SKAGWAY,AK,99840,444120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,5/3/20,"Wells Fargo Bank, National Association",AK - 00
"e $150,000-350,000",SKAGWAY STREET CAR COMPANY,270 2ND AVE,SKAGWAY,AK,99840,561520,Corporation,Unanswered,Unanswered,Unanswered,,,5/3/20,"Wells Fargo Bank, National Association",AK - 00
"e $150,000-350,000",SKINNY RAVEN SPORTS INC,800 H Street,ANCHORAGE,AK,99501,448210,Corporation,Unanswered,Unanswered,Unanswered,,28,4/4/20,Northrim Bank,AK - 00
"e $150,000-350,000",SLAGLE LLC,3 Salmon Landing,KETCHIKAN,AK,99901,713990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,75,4/4/20,Northrim Bank,AK - 00
"e $150,000-350,000",SLEEP CENTERS OF ALASKA LLC,2421 E TUDOR RD Ste 103,ANCHORAGE,AK,99507,621498,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,4/7/20,Northrim Bank,AK - 00
"e $150,000-350,000",SLINKARD & SMITH CO LLC,Mile 224 Park Hwy,DENALI NATIONAL PARK,AK,99755,721199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,30,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",SMOKEY BAY AIR INC,2100 KACHEMAK DRIVE STE 1,HOMER,AK,99603,481111,Corporation,Unanswered,Unanswered,Unanswered,,16,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",SOLORAD LLC,PO BOX 35726,JUNEAU,AK,99803,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,4/10/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","SOUTHEAST ALASKA INDEPENDENT LIVING, INC.",3225 HOSPITAL DR Unit 300,JUNEAU,AK,99801,812199,Non-Profit Organization,Unanswered,Male Owned,Unanswered,Y,39,4/14/20,First Bank,AK - 00
"e $150,000-350,000","SOUTHEAST ALASKA SPORTFISHING ADVENTURES, INC.",142 MISTY MARIE LN #29,KETCHIKAN,AK,99901,711190,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,46,4/8/20,Northrim Bank,AK - 00
"e $150,000-350,000","SOUTHEAST ALASKA VETERINARY CLINIC, INC",8231 Glacier hwy,JUNEAU,AK,99801,541940,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,23,4/15/20,Northrim Bank,AK - 00
"e $150,000-350,000","SOUTHSIDE BISTRO, INC.",1320 Huffman Park Drive,ANCHORAGE,AK,99515,722511,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,24,4/7/20,Alaska USA FCU,AK - 00
"e $150,000-350,000",SOUTHSIDE EYECARE & OPTICAL,9150 Independence Dr,ANCHORAGE,AK,99507,561499,Sole Proprietorship,White,Male Owned,Veteran,,14,4/30/20,Alaska USA FCU,AK - 00
"e $150,000-350,000",SPALDING DENTAL LLC,2525 Gambell St. Suite 304,ANCHOARGE,AK,99503,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,4/29/20,WebBank,AK - 00
"e $150,000-350,000",SPARK DESIGN LLC,5401 Cordova St Ste 301,ANCHORAGE,AK,99518,541310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",SPAULDING CHIROPRACTIC CLINIC,515 7th Ave.  STE 230,FAIRBANKS,AK,99701,621310,Corporation,White,Male Owned,Non-Veteran,,20,4/4/20,Mt. McKinley Bank,AK - 00
"e $150,000-350,000","SPINE AND SPORTS INJURY CENTER, LLC",1001 E. BOGARD RD,WASILLA,AK,99654,621310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,4/6/20,Northrim Bank,AK - 00
"e $150,000-350,000","SPRINGCREEK DOWLING, LLC",5915 PETERSBURG ST,ANCHORAGE,AK,99507,623312,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,46,4/4/20,Northrim Bank,AK - 00
"e $150,000-350,000",SPRUCE ROOTS FAMILY DENTISTRY LLC,4001 GEIST RD SUITE 5,FAIRBANKS,AK,99709,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,22,4/15/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","ST VINCENT DE PAUL SOCIETY, DIOCESAN COUNCIL OF SE ALASKA",8617 Teal St,JUNEAU,AK,99801,453310,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,24,4/16/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","STANDING AGAINST RAPE, INC.",1057 W FIREWEED LN Suite 230,ANCHORAGE,AK,99503,813319,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,28,4/28/20,Northrim Bank,AK - 00
"e $150,000-350,000","STANLEY HEALTH CLINICS, PC",546 North Main Street houseofpayne@gci.net,WASILLA,AK,99654,621310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,18,5/15/20,Northrim Bank,AK - 00
"e $150,000-350,000","STANLEY K, LLC",59065 MEADOW LN,HOMER,AK,99603,114111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,6/30/20,Alaska USA FCU,AK - 00
"e $150,000-350,000",STATION INC,325 F Street,ANCHORAGE,AK,99501,722514,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,24,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","STEAM ON WHEELS, LLC",45240 KNIGHT DR,SOLDOTNA,AK,99669,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,4/6/20,Northrim Bank,AK - 00
"e $150,000-350,000",STEPHEN R BRAUND & ASSOCIATES,308 G St Suite 323,ANCHORAGE,AK,99501,541720,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,13,4/15/20,Alaska USA FCU,AK - 00
"e $150,000-350,000",STINEBAUGH & COMPANY,5730 B ST,ANCHORAGE,AK,99518,425120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,4/7/20,Northrim Bank,AK - 00
"e $150,000-350,000","STRAIGHTLINE, LLC",PO BOX 110891,ANCHORAGE,AK,99511,238320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,4/5/20,Alaska USA FCU,AK - 00
"e $150,000-350,000",STUDIO FX HAIRDESIGN LLC,5524 Big Bend Loop,ANCHORAGE,AK,99503,812112,Corporation,Unanswered,Unanswered,Unanswered,,20,4/7/20,Alaska USA FCU,AK - 00
"e $150,000-350,000","STUTZMANN ENGINEERING ASSOC., INC.",9 ADAK AVE,FAIRBANKS,AK,99701,541330,Corporation,Unanswered,Unanswered,Unanswered,,12,4/28/20,Denali State Bank,AK - 00
"e $150,000-350,000","SUBWAY OF MAT-SU, INC.",3893 MACHEN RD,WASILLA,AK,99623,722514,Subchapter S Corporation,White,Male Owned,Non-Veteran,,76,4/7/20,Northrim Bank,AK - 00
"e $150,000-350,000","SUKAKPAK, INC.",PO box 82991,FAIRBANKS,AK,99708,721110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,34,4/13/20,KeyBank National Association,AK - 00
"e $150,000-350,000","SUMMIT CONSULTING SERVICES, INC.",83 5 Mile HC 72,TOK,AK,99780,541990,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,13,4/8/20,Northrim Bank,AK - 00
"e $150,000-350,000","SUMMIT LAKE LODGE, INC.",51826 Seward Hwy,MOOSE PASS,AK,99631,722511,Corporation,Unanswered,Unanswered,Unanswered,,20,6/8/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",SUMMIT WINDOWS & DOORS INC,7950 King St.,ANCHORAGE,AK,99518,444110,Corporation,Unanswered,Female Owned,Unanswered,,20,4/7/20,NuVision FCU,AK - 00
"e $150,000-350,000",SUN AIR SHEET METAL INC.,3250 EASY ST,FAIRBANKS,AK,99701,541330,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,7,4/9/20,Denali State Bank,AK - 00
"e $150,000-350,000",SUNSATION SALONS LLC,3210 Denali St #3,ANCHORAGE,AK,99503,812112,Corporation,Unanswered,Unanswered,Unanswered,,24,4/15/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","SUPPORT VESSELS OF ALASKA, INC.","1067 Ocean Drive, Ste. B",HOMER,AK,99603,488390,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,12,4/4/20,Northrim Bank,AK - 00
"e $150,000-350,000",SUPREME ELECTRIC LLC,2903 Tanglewood Drive 2903 Tanglewood Drive,ANCHORAGE,AK,99517,238210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,4/27/20,Northrim Bank,AK - 00
"e $150,000-350,000",SURGERY CENTER OF KENAI LLC,100 TRADING BAY SUITE 9,KENAI,AK,99611,622110,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,17,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",SUSHI YA RESTAURANT INC,3501 OLD SEWARD HWY,ANCHORAGE,AK,99503,722511,Corporation,Hispanic,Female Owned,Non-Veteran,,33,5/1/20,Fountainhead SBF LLC,AK - 00
"e $150,000-350,000","SUTLIFF'S HARDWARE, INC.",210 SHELIKOF ST,KODIAK,AK,99615,444130,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,24,4/14/20,Northrim Bank,AK - 00
"e $150,000-350,000",SWANSON'S ALASKA LLC,3351 Arctic Blvd,ANCHORAGE,AK,99503,445110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,63,4/28/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","T3 ALASKA, LLC",301 CALISTA COURT STE 100,ANCHORAGE,AK,99518,541330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,4/27/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",TAKU ENGINEERING LLC,406 W Fireweed,ANCHORAGE,AK,99503,541330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,4/7/20,Alaska USA FCU,AK - 00
"e $150,000-350,000",TALKABOUT INC,1327 Kalakaket St,FAIRBANKS,AK,99709,621340,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","TALKEETNA RESTAURANT, LLC",13605 E MAIN ST,TALKEETNA,AK,99676,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,27,4/6/20,Northrim Bank,AK - 00
"e $150,000-350,000",TANADGUSIX CORPORATION,3601 C ST 1000-10,ANCHORAGE,AK,99503,921150,Corporation,Unanswered,Male Owned,Non-Veteran,,19,4/13/20,Northrim Bank,AK - 00
"e $150,000-350,000",TCI CONSTRUCTION INC.,3680 Lathrop Street,FAIRBANKS,AK,99701,237990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15,4/6/20,Mt. McKinley Bank,AK - 00
"e $150,000-350,000","TDX POWER SERVICES,LLC",3601 C st Ste 1000-57,ANCHORAGE,AK,99503,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,37,4/5/20,Northrim Bank,AK - 00
"e $150,000-350,000",TEAM CC INC,16770 SNOWMOBILE LN,EAGLE RIVER,AK,99577,423110,Corporation,Unanswered,Male Owned,Non-Veteran,,25,4/10/20,Matanuska Valley FCU,AK - 00
"e $150,000-350,000","TEDDY'S TASTY MEAT, INC.",6123 MACKEY STREET,ANCHORAGE,AK,99518,424410,Corporation,Unanswered,Unanswered,Unanswered,,16,4/13/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",TESLA ELECTRIC LLC,1760 ABBOTT RD,ANCHORAGE,AK,99507,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,4/27/20,Northrim Bank,AK - 00
"e $150,000-350,000",TEX R US LLC,2525 Blueberry Road,ANCHORAGE,AK,99503,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,15,4/14/20,"Readycap Lending, LLC",AK - 00
"e $150,000-350,000","THE BAY COMPANY ENTERPRISES, LLC",1250 Hilltop drive,CRAIG,AK,99921,441210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,5/1/20,First Bank,AK - 00
"e $150,000-350,000",THE BICYCLE SHOP INC,1035 W NORTHERN LIGHTS BLVD,ANCHORAGE,AK,99503,451110,Corporation,Unanswered,Unanswered,Unanswered,,,5/3/20,"Wells Fargo Bank, National Association",AK - 00
"e $150,000-350,000","THE BRANDON SKINNER GROUP, P.C.","3201 C Street, Suite  #601",ANCHORAGE,AK,99503,541219,Corporation,Unanswered,Male Owned,Unanswered,,10,4/4/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",THE CHILDRENS CLINIC,4001 Dale St. Ste 213,ANCHORAGE,AK,99508,621111,Corporation,Unanswered,Unanswered,Unanswered,,19,4/15/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",THE COOKERY LLC,209 5th Ave,SEWARD,AK,99664,722511,Limited  Liability Company(LLC),American Indian or Alaska Native,Male Owned,Non-Veteran,,22,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","THE COOKIE JAR RESTAURANT, INCORPORATED",1006 CADILLAC CT,FAIRBANKS,AK,99701,722511,Corporation,Unanswered,Unanswered,Unanswered,,40,4/4/20,Mt. McKinley Bank,AK - 00
"e $150,000-350,000",THE CROSSING AT BIRCHWOOD,22208 N Birchwood Loop Rd,CHUGIAK,AK,99567,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,57,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",THE FIRST INDEPENDENT SAMOAN ASSEMBLY OF GOD CHURCH INC,4335 East 6th Avenue,ANCHORAGE,AK,99508,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,20,6/25/20,WebBank,AK - 00
"e $150,000-350,000",THE GREAT ALASKAN LUMBERJACK SHOW LLC,420 SPRUCE MILL WAY,KETCHIKAN,AK,99901,711190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,4/28/20,Johnson Bank,AK - 00
"e $150,000-350,000",THE GRIND COFFE COMPANY LLC,10187 Jensine Street,JUNEAU,AK,99801,722513,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,32,4/8/20,First Bank,AK - 00
"e $150,000-350,000","THE INSURANCE CENTER, AN ALASKAN CORPORATION",2525 GAMBELL ST STE 305,ANCHORAGE,AK,99503,524210,Corporation,Unanswered,Unanswered,Unanswered,,13,4/7/20,Northrim Bank,AK - 00
"e $150,000-350,000",THE KISHAN GROUP,1395 Airport Way,KODIAK,AK,99615,721110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0,4/13/20,Live Oak Banking Company,AK - 00
"e $150,000-350,000",THE LAST FRONTIER BREWING COMPANY LLC.,238 N. Boundary Street,WASILLA,AK,99654,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,4/13/20,KeyBank National Association,AK - 00
"e $150,000-350,000",THE LAUNDRY GROUP LLC,300 E 5TH AVE,ANCHORAGE,AK,99501,812320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,48,4/8/20,Northrim Bank,AK - 00
"e $150,000-350,000",THE LEGACY GROUP,18619 OLD GLENN HIGHWAY,CHUGIAK,AK,99567,711190,Corporation,Unanswered,Unanswered,Unanswered,,19,4/12/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","THE LIBBY GROUP, LLC",3920 LAKE OTIS PKWY STE A,ANCHORAGE,AK,99508,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,4/14/20,Northrim Bank,AK - 00
"e $150,000-350,000","THE NEW LION, LLC",1000 36TH AVE,ANCHORAGE,AK,99508,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,24,4/14/20,Northrim Bank,AK - 00
"e $150,000-350,000","THE PERFECT CUP PLUS, LLC",800 E Dimond Blvd,ANCHORAGE,AK,99515,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,23,4/11/20,KeyBank National Association,AK - 00
"e $150,000-350,000",THE PROSPECTOR APPAREL & SPORT,200 EGAN DRIVE,VALDEZ,AK,99686,451110,Corporation,White,Male Owned,Non-Veteran,,32,4/11/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","THE SOURDOUGH MERCANTILE, INC.",200 W 34th Ave #629,ANCHORAGE,AK,99503,453220,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,32,4/7/20,Northrim Bank,AK - 00
"e $150,000-350,000","THE WOODWAY, INC",1830 RJ LOOP,FAIRBANKS,AK,99709,531120,Corporation,Unanswered,Male Owned,Unanswered,,21,4/3/20,Northrim Bank,AK - 00
"e $150,000-350,000",THIBODEAUS MARKET INC,5234 glacier highway,JUNEAU,AK,99801,445310,Cooperative,Unanswered,Unanswered,Unanswered,,27,4/10/20,Northrim Bank,AK - 00
"e $150,000-350,000","THINK OFFICE, LLC",1320 E 68th Ave,ANCHORAGE,AK,99518,423210,Corporation,American Indian or Alaska Native,Male Owned,Veteran,,15,4/14/20,KeyBank National Association,AK - 00
"e $150,000-350,000","THOMAS P SENTER,MD",636 Barrow Street,ANCHORAGE,AK,99501,621111,Corporation,White,Male Owned,Veteran,,13,4/15/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",THREE MILE CREEK SERVICES INC,44108 CAMP CREEK DRIVE,BELUGA,AK,99695,237310,Corporation,Unanswered,Unanswered,Unanswered,,,5/3/20,"Wells Fargo Bank, National Association",AK - 00
"e $150,000-350,000",THREE RAVENS LLC,"1200 W Northern Lights Blvd, Suite G",ANCHORAGE,AK,99503,722511,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,50,4/27/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",TIMMONS & LARSON INC,"626 2nd Street, Suite 302",FAIRBANKS,AK,99701,811192,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,28,4/7/20,Denali State Bank,AK - 00
"e $150,000-350,000","TODD Z. WENTZ, D.D.S., M.S., P.C.",701 UNIVERSITY AVE,FAIRBANKS,AK,99709,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16,4/13/20,Denali State Bank,AK - 00
"e $150,000-350,000","TONKA SEAFOODS, INC.",Po Box 1420 1200 S Nordic St,PETERSBURG,AK,99833,311710,Corporation,Unanswered,Unanswered,Unanswered,,19,4/27/20,Northrim Bank,AK - 00
"e $150,000-350,000","TOTEM INN, INC.",144  E Egan,VALDEZ,AK,99686,721110,Corporation,Unanswered,Unanswered,Unanswered,,20,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",TRADING UNION INCORPORATED,401 North Nordic Drive,PETERSBURG,AK,99833,445110,Corporation,Unanswered,Unanswered,Unanswered,,24,4/28/20,American Express National Bank,AK - 00
"e $150,000-350,000",TRAILBOSS SOLUTIONS LLC,3330 C Street Suite 100,ANCHORAGE,AK,99503,236118,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,,13,6/1/20,Alaska USA FCU,AK - 00
"e $150,000-350,000","TRANQUILITY MANOR, LLC",634 S Bailey St Suite 200,PALMER,AK,99645,623312,Corporation,Unanswered,Unanswered,Unanswered,,38,4/15/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",TRAPPER'S CREEK INC,5650 B STREET,ANCHORAGE,AK,99518,311710,Corporation,Unanswered,Unanswered,Unanswered,,16,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","TREEFORMS AMISH FURNITURE, INC.",4831 OLD SEWARD HWY,ANCHORAGE,AK,99503,442110,Corporation,White,Male Owned,Non-Veteran,,26,4/6/20,Northrim Bank,AK - 00
"e $150,000-350,000",TRI-JET PRECISION CUTTING SERVICES LLC,1960 S Eklutna St,PALMER,AK,99645,332710,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,15,4/28/20,Northrim Bank,AK - 00
"e $150,000-350,000",TRINITY BUSINESS SERVICES,1840 EDGECUMBE DRIVE 1840 EDGECUMBE DRIVE,SITKA,AK,99835,722310,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,,0,4/30/20,"Wells Fargo Bank, National Association",AK - 00
"e $150,000-350,000",TRIPLETS INC.,3100 E Parks Hwy,WASILLA,AK,99654,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,25,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","TRIUMVIRATE, LLC",3705 ARCTIC BLVD 429,ANCHORAGE,AK,99503,713920,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,12,4/9/20,Bank of Jackson Hole,AK - 00
"e $150,000-350,000","TROST CONSTRUCTION, INC.",2383 Nugget Loop,FAIRBANKS,AK,99709,236220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,4/11/20,Mt. McKinley Bank,AK - 00
"e $150,000-350,000","TROY DAVIS HOMES, INC.",1609 s knik goosebay road,WASILLA,AK,99654,236117,Corporation,Unanswered,Unanswered,Unanswered,,12,4/9/20,Northrim Bank,AK - 00
"e $150,000-350,000","TRUCKWELL OF ALASKA, INC.",5801 Silverado Way,ANCHORAGE,AK,99518,423120,Corporation,Unanswered,Unanswered,Unanswered,,31,4/28/20,Alaska USA FCU,AK - 00
"e $150,000-350,000",TRUE NORTH INC.,PO Box 230234,ANCHORAGE,AK,99523,447110,Corporation,Unanswered,Unanswered,Unanswered,,20,4/14/20,First National Bank Alaska,AK - 00
"e $150,000-350,000","TRUE NORTH RECOVERY, INC",591 S KNIK GOOSE BAY RD,WASILLA,AK,99654,621420,Professional Association,Unanswered,Unanswered,Unanswered,,28,4/15/20,Northrim Bank,AK - 00
"e $150,000-350,000",TRUSTEES FOR ALASKA,1026 W 4TH AVE STE 201 1026 W 4TH AVE STE 201,ANCHORAGE,AK,99501,813312,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,13,4/28/20,Northrim Bank,AK - 00
"e $150,000-350,000","TUDOR DENTAL GROUP, LLC",330 E. Tudor Road,ANCHORAGE,AK,99503,621210,Corporation,Unanswered,Unanswered,Unanswered,,15,4/27/20,Northrim Bank,AK - 00
"e $150,000-350,000",TUMET INDUSTRIES,341 LITTLE CREEK RD,NOME,AK,99762,237310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,5/3/20,"Wells Fargo Bank, National Association",AK - 00
"e $150,000-350,000",TURNAGAIN ARM BBQ PIT LLC,14760 PRATOR STREET,ANCHORAGE,AK,99516,722511,Corporation,Unanswered,Unanswered,Unanswered,,,5/3/20,"Wells Fargo Bank, National Association",AK - 00
"e $150,000-350,000",TURNAGAIN SOCIAL CLUB,3201 TURNAGAIN ST,ANCHORAGE,AK,99517,624120,Corporation,Unanswered,Unanswered,Unanswered,,29,4/11/20,NuVision FCU,AK - 00
"e $150,000-350,000","TURNING POINT, LLC",315 5th Ave,FAIRBANKS,AK,99701,621420,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,19,4/7/20,Denali State Bank,AK - 00
"e $150,000-350,000","TWISTER CREEK, INC.",37083 S. TALKEETNA SPUR,TALKEETNA,AK,99676,312120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,28,4/6/20,Northrim Bank,AK - 00
"e $150,000-350,000",UMV LLC,1830 E PARKS HWY STE A 111,WASILLA,AK,99654,561990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,39,4/15/20,First National Bank Alaska,AK - 00
"e $150,000-350,000",UNALAKLEET NATIVE CORPORATION,100 POND ROAD,UNALAKLEET,AK,99762,445110,Corporation,Unanswered,Male Owned,Non-Veteran,,,5/3/20,"Wells Fargo Bank, National Association",AK - 00
"e $150,000-350,000","UP THE CREEK, INC.",2 Marine Way Suite 206,JUNEAU,AK,99801,722511,Corporation,Unanswered,Unanswered,Unanswered,,45,5/15/20,Northrim Bank,AK - 00
"e $150,000-350,000","URGENT CARE AT LAKE LUCILLE, INC",185 E Parks Highway,WASILLA,AK,99654,621511,Corporation,Unanswered,Unanswered,Unanswered,,15,4/12/20,First National Bank Alaska,AK - 00
